Title,ExperienceLevel,YearsOfExperience,Skills,YearsOfExperience_Min,ExperienceLevel_Normalized
Sales Executive,Fresher,0-1,CRM Basics; Lead Generation; Communication; Active Listening; Product Knowledge; Relationship Building; Digital Sales Awareness; Time Management; Adaptability; Customer Engagement,0,Entry-Level
Sales Executive,Mid-Level,2-5,Salesforce; HubSpot; Lead Generation; Negotiation; Closing Deals; Product Demos; Sales Forecasting; Pipeline Management; Social Selling; Time Management,2,Entry-Level
Sales Executive,Experienced,5-10,Salesforce; HubSpot; Predictive Analytics; Lead Generation; Negotiation; Closing Techniques; Sales Automation; Social Selling; Data-driven Sales; Relationship Management,5,Senior-Level
Sales Executive,Fresher,0-1,CRM Basics; Lead Generation; Product Knowledge; Communication; Active Listening; Relationship Building; Time Management; Adaptability; Digital Sales Awareness; Customer Engagement,0,Entry-Level
Sales Executive,Mid-Level,2-5,Salesforce; HubSpot; Lead Generation; Negotiation; Closing Deals; Pipeline Management; Product Demos; Sales Forecasting; Social Selling; Time Management,2,Entry-Level
Sales Executive,Experienced,5-10,Salesforce; HubSpot; Predictive Analytics; Lead Generation; Negotiation; Closing Techniques; Sales Automation; Social Selling; Data-driven Sales; Relationship Management,5,Senior-Level
Sales Executive,Fresher,0-1,CRM Basics; Lead Generation; Communication; Product Knowledge; Active Listening; Relationship Building; Time Management; Adaptability; Digital Sales Awareness; Customer Engagement,0,Entry-Level
Sales Executive,Mid-Level,2-5,Salesforce; HubSpot; Lead Generation; Negotiation; Closing Deals; Pipeline Management; Product Demos; Sales Forecasting; Social Selling; Time Management,2,Entry-Level
Sales Executive,Experienced,5-10,Salesforce; HubSpot; Predictive Analytics; Lead Generation; Negotiation; Closing Techniques; Sales Automation; Social Selling; Data-driven Sales; Relationship Management,5,Senior-Level
Sales Executive,Fresher,0-1,CRM Basics; Lead Generation; Product Knowledge; Communication; Active Listening; Relationship Building; Time Management; Adaptability; Digital Sales Awareness; Customer Engagement,0,Entry-Level
Sales Executive,Mid-Level,2-5,Salesforce; HubSpot; Lead Generation; Negotiation; Closing Deals; Pipeline Management; Product Demos; Sales Forecasting; Social Selling; Time Management,2,Entry-Level
Sales Executive,Experienced,5-10,Salesforce; HubSpot; Predictive Analytics; Lead Generation; Negotiation; Closing Techniques; Sales Automation; Social Selling; Data-driven Sales; Relationship Management,5,Senior-Level
Sales Executive,Fresher,0-1,CRM Basics; Lead Generation; Communication; Product Knowledge; Active Listening; Relationship Building; Time Management; Adaptability; Digital Sales Awareness; Customer Engagement,0,Entry-Level
Sales Executive,Mid-Level,2-5,Salesforce; HubSpot; Lead Generation; Negotiation; Closing Deals; Pipeline Management; Product Demos; Sales Forecasting; Social Selling; Time Management,2,Entry-Level
Sales Executive,Experienced,5-10,Salesforce; HubSpot; Predictive Analytics; Lead Generation; Negotiation; Closing Techniques; Sales Automation; Social Selling; Data-driven Sales; Relationship Management,5,Senior-Level
Sales Executive,Fresher,0-1,CRM Basics; Lead Generation; Product Knowledge; Communication; Active Listening; Relationship Building; Time Management; Adaptability; Digital Sales Awareness; Customer Engagement,0,Entry-Level
Sales Executive,Mid-Level,2-5,Salesforce; HubSpot; Lead Generation; Negotiation; Closing Deals; Pipeline Management; Product Demos; Sales Forecasting; Social Selling; Time Management,2,Entry-Level
SEO Specialist,Fresher,0-2,"Keyword research; On-page SEO; Off-page SEO basics; HTML, CSS, JavaScript basics; Google Analytics GA4; Google Search Console; Content optimization; Link building basics; Local SEO; Mobile SEO",0,Entry-Level
SEO Specialist,Fresher,0-2,Technical SEO basics; Page speed optimization; Schema markup basics; Crawlability checks; Site indexing basics; SEO copywriting; Content optimization; Google Analytics GA4; Looker Studio; Link building,0,Entry-Level
SEO Specialist,Mid-Level,2-5,Advanced SEO strategy; Technical SEO audits; Schema markup and structured data; Site speed optimization; AI-driven SEO tools; Content marketing optimization; Link building strategy; Google Analytics GA4; Search Console; Looker Studio; Local & mobile SEO; Voice search optimization; Visual search optimization,2,Entry-Level
SEO Specialist,Mid-Level,3-5,Technical SEO; On-page and off-page optimization; Content strategy and SEO copywriting; Link building; Site architecture optimization; AI-powered SEO analytics; Google Analytics GA4; Looker Studio; Search Console; Privacy-compliant SEO (GDPR),3,Mid-Level
SEO Specialist,Experienced,5-8,"SEO strategy development; Advanced technical SEO; Crawlability, indexing, and site structure optimization; Schema markup and structured data implementation; AI and machine learning in SEO; Multimodal search optimization; Content strategy and SEO copywriting; Link building strategy; Analytics and reporting (GA4, Looker Studio, Search Console); Privacy-compliant SEO strategies",5,Senior-Level
SEO Specialist,Experienced,5-7,Advanced on-page and off-page SEO; Technical SEO audits; Page speed and mobile optimization; Schema markup and structured data; AI-driven SEO insights; Content marketing optimization; Link building strategy; Local SEO and voice search optimization; Google Analytics GA4; Search Console; Looker Studio,5,Senior-Level
SEO Specialist,Mid-Level,3-6,Technical SEO; Advanced content optimization; Link building and backlink analysis; Site speed optimization; Schema markup implementation; Multimodal search optimization; Privacy-compliant SEO (GDPR); Google Analytics GA4; Search Console; Looker Studio,3,Mid-Level
SEO Specialist,Experienced,6-9,"SEO strategy and planning; Advanced technical SEO; Crawlability and indexing optimization; Content strategy and SEO copywriting; Link building and outreach; Multimodal search optimization; AI-powered SEO tools; Analytics and reporting (GA4, Looker Studio); Privacy-compliant SEO strategies",6,Senior-Level
SEO Specialist,Experienced,5-8,Technical SEO audits; Page speed and performance optimization; Schema markup and structured data; Content optimization; AI-driven SEO tools; Link building strategy; Local SEO optimization; Voice and visual search optimization; Analytics and reporting; Privacy compliance (GDPR),5,Senior-Level
SEO Specialist,Mid-Level,3-5,"SEO strategy; On-page and off-page optimization; Technical SEO audits; Content strategy; Link building; AI-driven SEO insights; Analytics (GA4, Search Console, Looker Studio); Multimodal search optimization; Privacy-compliant SEO",3,Mid-Level
SEO Specialist,Fresher,0-2,Keyword research; On-page SEO; Off-page SEO; Basic HTML/CSS; Content optimization; Google Analytics basics; Search Console basics; Social media SEO basics; Local SEO basics; Basic link building,0,Entry-Level
SEO Specialist,Experienced,5-10,"SEO strategy development; Advanced technical SEO; AI-powered SEO tools; Content strategy and optimization; Link building campaigns; Analytics and reporting (GA4, Looker Studio, Search Console); Multimodal search optimization; Privacy compliance (GDPR); Voice and visual search optimization; Local SEO strategy",5,Senior-Level
SEO Specialist,Mid-Level,2-5,Technical SEO; On-page optimization; Off-page optimization; Content marketing; Link building; Google Analytics GA4; Search Console; Looker Studio; Schema markup; Page speed optimization,2,Entry-Level
SEO Specialist,Experienced,6-9,SEO strategy and execution; Advanced technical SEO; Content strategy and optimization; Link building; AI-powered SEO tools; Multimodal search optimization; Analytics and reporting; Privacy-compliant SEO; Local and mobile SEO optimization; Stakeholder communication,6,Senior-Level
SEO Specialist,Mid-Level,3-6,"Technical SEO audits; On-page and off-page optimization; Content optimization; Link building; Analytics (GA4, Looker Studio); Schema markup; Page speed optimization; Voice search optimization; Visual search optimization; Local SEO",3,Mid-Level
SEO Specialist,Experienced,5-8,"SEO strategy; Technical SEO audits; Advanced content strategy; Link building and outreach; Analytics and reporting (GA4, Looker Studio, Search Console); AI-driven SEO insights; Multimodal search optimization; Privacy-compliant SEO; Local SEO optimization; Mobile SEO optimization",5,Senior-Level
SEO Specialist,Fresher,0-2,Keyword research; On-page SEO basics; Off-page SEO basics; Content optimization basics; HTML/CSS basics; Google Analytics basics; Search Console basics; Local SEO basics; Mobile SEO basics; Link building basics,0,Entry-Level
SEO Specialist,Experienced,7-10,"SEO strategy and roadmap; Technical SEO audits; Advanced content strategy; Link building strategy; AI-powered SEO tools; Multimodal search optimization; Analytics and reporting (GA4, Looker Studio, Search Console); Privacy-compliant SEO strategies; Local and mobile SEO optimization; Voice and visual search optimization",7,Senior-Level
SEO Specialist,Mid-Level,3-6,"Technical SEO audits; On-page and off-page optimization; Content strategy; Link building; Analytics (GA4, Looker Studio, Search Console); Schema markup; Page speed optimization; Voice search optimization; Visual search optimization; Local SEO optimization",3,Mid-Level
SEO Specialist,Experienced,5-9,SEO strategy; Technical SEO audits; Advanced content strategy; Link building; AI-powered SEO tools; Multimodal search optimization; Analytics and reporting; Privacy compliance (GDPR); Local and mobile SEO optimization; Stakeholder communication,5,Senior-Level
Site Reliability Engineer,Fresher,0-1,Python basics; Bash scripting basics; Linux fundamentals; Windows OS basics; Cloud fundamentals (AWS/Azure/GCP); Docker basics; Kubernetes introduction; Monitoring basics (Prometheus/Grafana/Nagios); TCP/IP networking basics; Basic CI/CD concepts; Problem-solving; Collaboration; Communication,0,Entry-Level
Site Reliability Engineer,Fresher,0-1,"Python basics; Shell scripting (Bash/Zsh); Linux OS basics; Windows OS fundamentals; Cloud platforms basics (AWS/Azure/GCP); Docker fundamentals; Kubernetes basics; Monitoring tools intro (Prometheus, Grafana); Networking basics (TCP/IP, DNS); Basic automation scripts; Analytical thinking; Time management; Communication",0,Entry-Level
Site Reliability Engineer,Fresher,0-1,"Python basics; Bash scripting basics; Linux administration fundamentals; Windows OS basics; Introduction to cloud platforms; Containerization basics (Docker); Kubernetes basics; Basic monitoring (Nagios, Grafana); Networking fundamentals; Problem-solving; Collaboration; Communication; Adaptability",0,Entry-Level
Site Reliability Engineer,Fresher,0-1,"Python basics; Shell scripting; Linux basics; Windows OS fundamentals; Cloud fundamentals (AWS, GCP, Azure); Docker basics; Kubernetes basics; Intro to monitoring (Prometheus/Grafana); TCP/IP networking; Basic CI/CD; Analytical thinking; Time management; Communication",0,Entry-Level
Site Reliability Engineer,Fresher,0-1,"Python basics; Bash/Shell scripting; Linux administration basics; Windows fundamentals; Cloud platform basics (AWS/Azure/GCP); Docker introduction; Kubernetes introduction; Monitoring basics (Nagios, Grafana); Networking basics (TCP/IP, DNS); CI/CD fundamentals; Problem-solving; Collaboration; Communication",0,Entry-Level
Site Reliability Engineer,Experienced,3+,"Python advanced; Go programming; Java scripting; Bash/Zsh scripting; Linux administration expert; Windows administration; Cloud platforms expert (AWS, Azure, GCP); Docker, Kubernetes advanced; CI/CD pipelines (Jenkins, Bamboo, GitHub Actions); Infrastructure as Code (Terraform, Ansible, Puppet, Chef); Monitoring and logging (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing); Automation scripting; Distributed systems design; Security and compliance basics; Problem-solving; Collaboration; Communication",3,Mid-Level
Site Reliability Engineer,Experienced,4+,"Python advanced; Go programming; Java scripting; Bash scripting; Linux administration; Windows administration; Cloud platforms (AWS, Azure, GCP); Docker, Kubernetes advanced; CI/CD pipelines (Jenkins, Bamboo, GitHub Actions); Infrastructure as Code (Terraform, Ansible); Monitoring and logging tools (Prometheus, Grafana, ELK Stack); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation scripting; Distributed systems management; Security and compliance basics; Problem-solving; Collaboration; Communication; Time management",4,Mid-Level
Site Reliability Engineer,Experienced,5+,"Python, Go, Java; Bash/Zsh scripting; Linux administration expert; Windows server administration; AWS, Azure, GCP advanced; Docker, Kubernetes expert; CI/CD pipelines expert (Jenkins, Bamboo, GitHub Actions); IaC (Terraform, Ansible, Puppet, Chef); Monitoring and logging (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation and scripting; Distributed systems design; Security and compliance knowledge; Problem-solving; Leadership; Collaboration; Communication; Time management",5,Senior-Level
Site Reliability Engineer,Experienced,6+,"Python advanced; Go, Java; Bash scripting expert; Linux/Windows administration; Cloud platforms (AWS, Azure, GCP); Docker, Kubernetes; CI/CD pipelines (Jenkins, Bamboo, GitHub Actions); Infrastructure as Code (Terraform, Ansible, Puppet); Monitoring (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation scripting; Distributed systems architecture; Security and compliance basics; Problem-solving; Leadership; Collaboration; Communication",6,Senior-Level
Site Reliability Engineer,Experienced,7+,"Python, Go, Java; Bash/Zsh scripting; Linux expert; Windows server administration; AWS, Azure, GCP advanced; Docker, Kubernetes expert; CI/CD pipelines (Jenkins, Bamboo, GitHub Actions); Infrastructure as Code (Terraform, Ansible, Puppet, Chef); Monitoring and logging (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation scripting; Distributed systems design and management; Security and compliance knowledge; Problem-solving; Leadership; Collaboration; Communication",7,Senior-Level
Site Reliability Engineer,Experienced,5+,"Python advanced; Go, Java; Bash scripting; Linux/Windows administration; AWS, Azure, GCP; Docker, Kubernetes; CI/CD pipelines (Jenkins, GitHub Actions); Infrastructure as Code (Terraform, Ansible, Puppet); Monitoring (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation scripting; Distributed systems; Security and compliance; Problem-solving; Leadership; Collaboration; Communication",5,Senior-Level
Site Reliability Engineer,Experienced,6+,"Python, Go; Bash/Zsh scripting; Linux/Windows; AWS, Azure, GCP expert; Docker, Kubernetes; CI/CD (Jenkins, Bamboo, GitHub Actions); IaC (Terraform, Ansible, Puppet, Chef); Monitoring (Prometheus, Grafana, ELK, Nagios, Splunk); Networking; Distributed systems design; Automation; Security compliance; Problem-solving; Leadership; Collaboration; Communication",6,Senior-Level
Site Reliability Engineer,Experienced,7+,"Python advanced; Go, Java; Bash/Zsh scripting; Linux administration; Windows server; Cloud (AWS, Azure, GCP); Docker, Kubernetes advanced; CI/CD pipelines; IaC (Terraform, Ansible); Monitoring & logging (Prometheus, Grafana, ELK); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation; Distributed systems; Security compliance; Problem-solving; Leadership; Collaboration; Communication",7,Senior-Level
Site Reliability Engineer,Experienced,8+,"Python, Go, Java; Bash/Zsh scripting; Linux expert; Windows server; Cloud expert (AWS, Azure, GCP); Docker, Kubernetes; CI/CD pipelines (Jenkins, GitHub Actions); IaC (Terraform, Ansible, Puppet); Monitoring & logging (Prometheus, Grafana, ELK, Nagios, Splunk); Networking (TCP/IP, DNS, CDN, Load Balancing); Automation; Distributed systems; Security compliance; Problem-solving; Leadership; Collaboration; Communication",8,Senior-Level
Site Reliability Engineer,Experienced,9+,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows administration; AWS, Azure, GCP advanced; Docker, Kubernetes expert; CI/CD pipelines; IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging tools; Networking; Automation; Distributed systems; Security compliance; Problem-solving; Leadership; Collaboration; Communication",9,Senior-Level
Site Reliability Engineer,Experienced,10+,"Python, Go, Java; Bash/Zsh scripting; Linux expert; Windows server; Cloud platforms expert; Docker, Kubernetes; CI/CD pipelines; IaC (Terraform, Ansible, Puppet); Monitoring & logging (Prometheus, Grafana, ELK, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation; Distributed systems design; Security compliance; Problem-solving; Leadership; Collaboration; Communication",10,Senior-Level
Site Reliability Engineer,Experienced,11+,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows administration; Cloud platforms expert; Docker, Kubernetes; CI/CD pipelines; IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging; Networking; Automation; Distributed systems; Security and compliance; Problem-solving; Leadership; Collaboration; Communication",11,Senior-Level
Site Reliability Engineer,Experienced,12+,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows expert; Cloud platforms (AWS, Azure, GCP); Docker, Kubernetes expert; CI/CD pipelines (Jenkins, GitHub Actions, Bamboo); IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging (Prometheus, Grafana, ELK, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation; Distributed systems architecture; Security compliance; Problem-solving; Leadership; Collaboration; Communication",12,Senior-Level
Site Reliability Engineer,Experienced,13+,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows; Cloud platforms expert; Docker, Kubernetes; CI/CD pipelines; IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging; Networking; Automation; Distributed systems design; Security and compliance; Problem-solving; Leadership; Collaboration; Communication",13,Senior-Level
Site Reliability Engineer,Experienced,15+,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows administration expert; Cloud platforms expert; Docker, Kubernetes expert; CI/CD pipelines expert; IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging expert (Prometheus, Grafana, ELK, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation; Distributed systems architecture; Security and compliance; Problem-solving; Leadership; Collaboration; Communication",15,Senior-Level
Software Developer,Fresher,0–1 year,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Problem-solving; Collaboration,0,Entry-Level
Software Developer,Fresher,0–1 year,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Teamwork; Problem-solving,0,Entry-Level
Software Developer,Fresher,0–1 year,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Problem-solving; Teamwork,0,Entry-Level
Software Developer,Fresher,0–1 year,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Analytical thinking; Collaboration,0,Entry-Level
Software Developer,Fresher,0–1 year,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Problem-solving; Communication,0,Entry-Level
Software Developer,Fresher,0–1 year,JavaScript; Python; Java; Angular; React; SQL; NoSQL; Git; Collaboration; Problem-solving,0,Entry-Level
Software Developer,Fresher,0–1 year,Java; Kotlin; Swift; Android Studio; Xcode; SQL; NoSQL; Git; Teamwork; Analytical thinking,0,Entry-Level
Software Developer,Fresher,0–1 year,"Python; SQL; Git; ML libraries (scikit-learn, pandas); Problem-solving; Collaboration",0,Entry-Level
Software Developer,Fresher,0–1 year,Python; Java; Git; AWS basics; Azure basics; SQL; NoSQL; Teamwork; Problem-solving,0,Entry-Level
Software Developer,Experienced,1–3 years,Java; Python; C++; JavaScript/TypeScript; React; Angular; Vue.js; Node.js; Django; Spring Boot; SQL; NoSQL; Git; Agile/Scrum,1,Entry-Level
Software Developer,Experienced,2–4 years,Java; Python; C++; React; Angular; Node.js; SQL; NoSQL; Git; Docker; Kubernetes; CI/CD; Agile/Scrum,2,Entry-Level
Software Developer,Experienced,3–5 years,Java; Python; C#; Angular; React; Node.js; SQL; NoSQL; AWS; Git; CI/CD; Agile/Scrum,3,Mid-Level
Software Developer,Experienced,4–6 years,Java; Python; React; Angular; Vue.js; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; Agile/Scrum,4,Mid-Level
Software Developer,Experienced,5–7 years,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Agile/Scrum,5,Senior-Level
Software Developer,Experienced,6–8 years,Java; Python; C++; Angular; React; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Agile/Scrum; Microservices,6,Senior-Level
Software Developer,Experienced,7–9 years,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Agile/Scrum; Microservices,7,Senior-Level
Software Developer,Experienced,8–10 years,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Team Leadership,8,Senior-Level
Software Developer,Experienced,9–12 years,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Agile; Team Leadership,9,Senior-Level
Software Developer,Experienced,10+ years,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Microservices; Team Leadership,10,Senior-Level
Software Developer,Experienced,10+ years,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Agile; Team Leadership,10,Senior-Level
Software Engineer,Fresher,0-2,Python; JavaScript; Git; React; MySQL; Data Structures; Algorithms; VS Code; Jira,0,Entry-Level
Software Engineer,Fresher,0-2,Java; SQL; Git; REST APIs; IntelliJ; GitHub,0,Entry-Level
Software Engineer,Fresher,0-2,JavaScript; Vue.js; HTML; CSS; APIs; Git; VS Code; Figma,0,Entry-Level
Software Engineer,Fresher,0-2,Python; Django; SQL; Git; PyCharm; Trello,0,Entry-Level
Software Engineer,Fresher,0-2,C++; Unity; Git; Visual Studio; Game Development,0,Entry-Level
Software Engineer,Fresher,0-2,Python; Java; Git; Cybersecurity Basics; IntelliJ; Jira,0,Entry-Level
Software Engineer,Fresher,0-2,Node.js; MongoDB; Git; APIs; VS Code; Postman,0,Entry-Level
Software Engineer,Fresher,0-2,Python; REST APIs; Git; Machine Learning Basics; Jupyter Notebook; Azure,0,Entry-Level
Software Engineer,Fresher,0-2,Angular; JavaScript; HTML; CSS; Responsive Design; VS Code; Figma,0,Entry-Level
Software Engineer,Fresher,0-2,Rust; Git; IoT Basics; Data Structures; VS Code; Docker,0,Entry-Level
Software Engineer,Experienced,3–5,Python; JavaScript; React; Node.js; Git; SQL; REST APIs; Docker; Agile; Unit Testing,3,Mid-Level
Software Engineer,Experienced,3–5,Java; Spring Boot; SQL; Git; REST APIs; AWS; Docker; Kubernetes; Agile; Debugging,3,Mid-Level
Software Engineer,Experienced,4–6,Python; Django; REST APIs; SQL; Git; CI/CD; Docker; Agile; Testing; Mentoring,4,Mid-Level
Software Engineer,Experienced,4–6,JavaScript; Angular; TypeScript; HTML; CSS; Git; Testing; Agile; REST APIs; Team Leadership,4,Mid-Level
Software Engineer,Experienced,5–7,Java; Spring Boot; Microservices; SQL; Git; Docker; Kubernetes; AWS; Agile; Mentoring,5,Senior-Level
Software Engineer,Experienced,5–7,Python; Machine Learning; REST APIs; SQL; Git; Docker; Agile; Testing; AWS; CI/CD,5,Senior-Level
Software Engineer,Experienced,6–8,Node.js; Express; MongoDB; Git; Docker; Kubernetes; CI/CD; Agile; Testing; Mentoring,6,Senior-Level
Software Engineer,Experienced,6–8,React; Redux; JavaScript; HTML; CSS; Git; Agile; Testing; REST APIs; Mentoring,6,Senior-Level
Software Engineer,Experienced,7–10,Python; Django; REST APIs; PostgreSQL; Git; Docker; AWS; CI/CD; Agile; Team Leadership,7,Senior-Level
Software Engineer,Experienced,7–10,JavaScript; Angular; TypeScript; HTML; CSS; Git; Docker; CI/CD; Agile; Team Leadership,7,Senior-Level
Software Tester (SDET),Fresher,0-1,Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing basics; Postman basics; JMeter basics; Agile/Scrum understanding; Communication; Teamwork; Attention to detail; Problem-solving,0,Entry-Level
Software Tester (SDET),Fresher,0-1,Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing basics; Postman; Basic Jenkins; Teamwork; Communication; Attention to detail,0,Entry-Level
Software Tester (SDET),Fresher,0-1,Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional and regression testing; API testing; Postman; JMeter basics; Agile understanding; Communication; Teamwork; Problem-solving,0,Entry-Level
Software Tester (SDET),Fresher,0-1,Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing; Jenkins basics; Agile/Scrum knowledge; Communication; Attention to detail; Teamwork,0,Entry-Level
Software Tester (SDET),Fresher,0-1,Java basics; Python basics; C# basics; Selenium basics; Cypress basics; API testing; Functional testing; Regression testing; Postman; Jenkins basics; Teamwork; Communication; Problem-solving,0,Entry-Level
Software Tester (SDET),Experienced,3+,"Advanced Java; Advanced Python; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration (Jenkins, Bamboo); Performance testing; Agile leadership; Team collaboration; Code review; Test data management",3,Mid-Level
Software Tester (SDET),Experienced,4+,Advanced Java; Advanced Python; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance and load testing; Agile leadership; Mentoring; Cross-team collaboration; Test automation strategy,4,Mid-Level
Software Tester (SDET),Experienced,5+,"Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration (Jenkins, Azure DevOps); Performance and load testing; Code review; Agile leadership; Mentoring; Team collaboration; Defect management metrics",5,Senior-Level
Software Tester (SDET),Experienced,5+,Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing; CI/CD integration; Performance testing; Agile leadership; Mentoring; Cross-team collaboration; Code review; Test automation,5,Senior-Level
Software Tester (SDET),Experienced,6+,"Advanced Java; Advanced Python; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD (Jenkins, Bamboo, Azure DevOps); Performance and load testing; Agile leadership; Cross-team collaboration; Code review; Test data management; Metrics-driven QA",6,Senior-Level
Software Tester (SDET),Fresher,0-1,Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; API testing; Functional testing; Regression testing; Postman basics; Jenkins basics; Communication; Teamwork; Problem-solving,0,Entry-Level
Software Tester (SDET),Fresher,0-1,Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional testing; Regression testing; API testing; Postman; Teamwork; Communication; Attention to detail,0,Entry-Level
Software Tester (SDET),Fresher,0-1,Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional and regression testing; API testing; Postman; Jenkins basics; Teamwork; Communication; Problem-solving,0,Entry-Level
Software Tester (SDET),Fresher,0-1,Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional testing; Regression testing; API testing; Postman basics; Jenkins basics; Communication; Teamwork; Attention to detail,0,Entry-Level
Software Tester (SDET),Fresher,0-1,Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing; Postman basics; Teamwork; Communication; Problem-solving,0,Entry-Level
Software Tester (SDET),Experienced,6+,Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing; CI/CD integration; Performance testing; Agile leadership; Mentoring; Cross-team collaboration; Code review; Test automation; Defect metrics,6,Senior-Level
Software Tester (SDET),Experienced,7+,Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance and load testing; Agile leadership; Team collaboration; Code review; Test data management; Metrics-driven QA,7,Senior-Level
Software Tester (SDET),Experienced,8+,"Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD (Jenkins, Bamboo, Azure DevOps); Performance and load testing; Agile leadership; Cross-team collaboration; Code review; Test data management; Metrics-driven QA",8,Senior-Level
Software Tester (SDET),Experienced,9+,Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance testing; Agile leadership; Team mentoring; Cross-team collaboration; Code review; Test data management; Metrics-driven QA; Strategic QA planning,9,Senior-Level
Software Tester (SDET),Experienced,10+,Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance and load testing; Agile leadership; Mentoring; Cross-team collaboration; Code review; Test data management; Metrics-driven QA; Strategic QA planning; Automation strategy,10,Senior-Level
Solutions Architect,Fresher,0-1,AWS basics; Azure basics; Google Cloud fundamentals; Java basics; Python basics; JavaScript fundamentals; Basic architecture design; CI/CD basics; Docker fundamentals; Kubernetes fundamentals; Problem-solving; Team collaboration; Communication,0,Entry-Level
Solutions Architect,Fresher,0-1,AWS basics; Azure basics; GCP fundamentals; Java basics; Python basics; Introductory microservices knowledge; Basic security awareness; CI/CD fundamentals; Docker/Kubernetes basics; Problem-solving; Communication,0,Entry-Level
